att48uniform NSGA2 22 5 sa variation4 10 0.25	0	0	0	0	0	0	0	0.14397969800666804	0.3120738816531111	0.681270602252014	1.0	0.25	
att48uniform NSGA2 22 5 no variation4 10 0.25	0	0	0	1	0	0	0	0.10880669807916535	0.40438864538489266	0.7162045821279216	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 10 0.25	0	0	0	0	1	0	0	0.13340640539750487	0.01830323217167103	0.09516697726526747	0.6893315741218363	0.75	
att48uniform NSGA2 22 5 no ReduceTime 10 0.25	0	0	0	1	1	0	0	0.12552524294099784	0.09815367048076984	0.13682925928288373	0.0	0.0	
att48uniform NSGA2 22 5 sa variation4 15 0.25	0	0	0	0	0	1	0	0.22291398189201328	0.37719506007720655	0.7200503798269677	1.0	0.17647058823529413	
att48uniform NSGA2 22 5 no variation4 15 0.25	0	0	0	1	0	1	0	0.0830172768228598	0.3727569997660803	0.6116608788239847	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 15 0.25	0	0	0	0	1	1	0	0.1094592435059743	0.007216121452371971	0.10166907776743607	0.7049310794303763	0.8235294117647058	
att48uniform NSGA2 22 5 no ReduceTime 15 0.25	0	0	0	1	1	1	0	0.14679127896455213	0.16086190416273335	0.30242744555730167	0.0	0.0	
att48uniform NSGA2 22 5 sa variation4 20 0.25	0	0	0	0	0	2	0	0.13814322188158903	0.3609544062116116	0.5790773652836982	0.0	0.029411764705882353	
att48uniform NSGA2 22 5 no variation4 20 0.25	0	0	0	1	0	2	0	0.20794629771607798	0.4248315053683813	0.6318578791841448	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 20 0.25	0	0	0	0	1	2	0	0.11812911422583007	0.0010367845038124883	0.0352506731296246	1.0	0.9705882352941176	
att48uniform NSGA2 22 5 no ReduceTime 20 0.25	0	0	0	1	1	2	0	0.1303451272642783	0.12249068139505968	0.2578615572356913	0.0	0.0	
att48uniform NSGA2 22 5 sa variation4 10 0.5	0	0	0	0	0	0	1	0.24062027484281687	0.437157177825354	0.818761699320771	0.5388419954778106	0.09090909090909091	
att48uniform NSGA2 22 5 no variation4 10 0.5	0	0	0	1	0	0	1	0.08090767776387875	0.28605080410687683	0.45849186635219985	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 10 0.5	0	0	0	0	1	0	1	0.10958764293791089	0.051353016593709506	0.19312674113807252	0.737813469220688	0.5454545454545454	
att48uniform NSGA2 22 5 no ReduceTime 10 0.5	0	0	0	1	1	0	1	0.15452354171544727	0.07599593451442073	0.1646762793284128	0.26665561540004323	0.36363636363636365	
att48uniform NSGA2 22 5 sa variation4 15 0.5	0	0	0	0	0	1	1	0.12045608575753669	0.3616533800078726	0.6938370616260239	1.0	0.2631578947368421	
att48uniform NSGA2 22 5 no variation4 15 0.5	0	0	0	1	0	1	1	0.1739420326775588	0.35073059420603864	0.5477458558090695	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 15 0.5	0	0	0	0	1	1	1	0.09263495191837567	0.033514841627961485	0.1074711005003241	0.7180348019782273	0.47368421052631576	
att48uniform NSGA2 22 5 no ReduceTime 15 0.5	0	0	0	1	1	1	1	0.13680366366380725	0.14984719030500437	0.25754878608057397	0.2204154072613048	0.2631578947368421	
att48uniform NSGA2 22 5 sa variation4 20 0.5	0	0	0	0	0	2	1	0.09947782609104348	0.23071159817063627	0.4679641740215483	0.8534334829319256	0.32	
att48uniform NSGA2 22 5 no variation4 20 0.5	0	0	0	1	0	2	1	0.15973971650662672	0.33191405234643767	0.5228101747941064	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 20 0.5	0	0	0	0	1	2	1	0.11660406284422875	0.02243983278331495	0.10484754916565862	0.759143815539733	0.68	
att48uniform NSGA2 22 5 no ReduceTime 20 0.5	0	0	0	1	1	2	1	0.10122640569715438	0.1379077032301664	0.24089871932223778	0.0	0.0	
att48uniform NSGA2 22 5 sa variation4 10 0.75	0	0	0	0	0	0	2	0.2302879042806942	0.3682692060686708	0.666176871027903	1.0	0.2	
att48uniform NSGA2 22 5 no variation4 10 0.75	0	0	0	1	0	0	2	0.1374198794015251	0.5965970339310598	0.8622790766581442	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 10 0.75	0	0	0	0	1	0	2	0.11954764924820761	0.010389530031212919	0.07048261996139854	0.8660997382559105	0.8	
att48uniform NSGA2 22 5 no ReduceTime 10 0.75	0	0	0	1	1	0	2	0.14284788518166247	0.17866707529932388	0.26947240912302445	0.0	0.0	
att48uniform NSGA2 22 5 sa variation4 15 0.75	0	0	0	0	0	1	2	0.2033503892405863	0.26089025546835165	0.6425935051949033	1.0	0.2222222222222222	
att48uniform NSGA2 22 5 no variation4 15 0.75	0	0	0	1	0	1	2	0.13078574418719377	0.36612698618142137	0.5786079641685682	0.0	0.0	
att48uniform NSGA2 22 5 sa ReduceTime 15 0.75	0	0	0	0	1	1	2	0.11351984373583836	0.01315946206192615	0.08232251084486784	0.7093239703800985	0.6666666666666666	
att48uniform NSGA2 22 5 no ReduceTime 15 0.75	0	0	0	1	1	1	2	0.09464055311527858	0.09823755685636348	0.21877786582798245	0.16329062999111055	0.1111111111111111	
att48uniform NSGA2 22 5 sa variation4 20 0.75	0	0	0	0	0	2	2	0.24754901960784328	0.5280922074573596	0.9458140661257793	1.0	0.09090909090909091	
att48uniform NSGA2 22 5 no variation4 20 0.75	0	0	0	1	0	2	2	0.2240955031710743	0.3591232618667878	0.5768570279048923	0.0	0.0	
